ID;OWNER;NAME;CONTEXTS
196475719;springdoc;springdoc-openapi;[["springdoc-openapi", "open", "collective", ":red_heart:", "project", "consider", "become", "sponsor"], ["springdoc-openapi", "java", "library", "help", "automate", "generation", "api", "documentation", "use", "spring", "boot", "project", "springdoc-openapi", "work", "examine", "application", "runtime", "infer", "api", "semantics", "base", "spring", "configuration", "class", "structure", "various", "annotation"], ["library", "automatically", "generate", "documentation", "json", "yaml", "html", "format", "page", "generated", "documentation", "complement", "use", "swagger-api", "annotation"], ["library", "support", "openapi", "spring-boot", "v1", "v2", "jsr", "specifically", "@notnull", "@min", "@max", "@size", "swagger-ui", "oauth"], ["following", "video", "introduce", "library"], ["community-based", "project", "maintain_NEG", "spring_NEG", "framework_NEG", "contributor_NEG", "pivotal_NEG"]]
239669536;Binance-docs;Binance_Futures_Java;[["binance", "java", "sdk", "lightweight", "java", "library", "import", "java", "project", "use", "sdk", "query", "market", "data", "trading", "manage", "account"], ["sdk", "support", "synchronous", "asynchronous", "restful", "api", "invoking", "subscribe", "market", "data", "websocket", "connection"]]
272672735;oracle;tribuo;[["tribuo", "machine", "learn", "library", "java", "provide", "multi-class", "classification", "regression", "cluster", "anomaly", "detection", "multi-label", "classification", "tribuo", "provide", "implementation", "popular", "ml", "algorithm", "also", "wrap", "library", "provide", "unified", "interface", "tribuo", "contain", "code", "necessary", "load", "featurise", "transform", "data", "additionally", "include", "evaluation", "class", "support", "prediction", "type", "development", "lead", "oracle", "lab", "machine", "learn", "research", "group", "welcome", "community", "contribution"], ["trainer", "configurable", "use", "olcut", "configuration", "system", "allow", "user", "define", "trainer", "xml", "json", "file", "repeatably", "build", "model", "example", "configuration", "supplied", "trainer", "find", "config", "folder", "package", "configuration", "file", "also", "write", "json", "edn", "use", "appropriate", "olcut", "configuration", "dependency", "model", "datasets", "serializable", "use", "java", "serialization"], ["model", "evaluation", "include", "serializable", "provenance", "object", "record", "creation", "time", "model", "evaluation", "identity", "data", "transformation", "apply", "well", "hyperparameters", "trainer", "case", "evaluation", "provenance", "information", "also", "include", "specific", "model", "use", "provenance", "information", "extract", "json", "serialise", "directly", "use", "java", "serialisation", "production", "deployment", "provenance", "information", "redact", "replace", "hash", "provide", "model", "track", "external", "system", "many", "tribuo", "model", "export", "onnx", "format", "deployment", "language", "platform", "cloud", "service"], ["tribuo", "run", "java", "test", "lts", "version", "java", "along", "late", "release", "tribuo", "pure", "java", "library", "support", "java", "platform", "however", "interface", "require", "native", "code", "thus", "support", "native", "library", "support", "test", "x86_64", "architecture", "window", "macos", "linux", "rhel", "old", "centos", "supported", "platform", "native", "library", "interface", "interested", "another", "platform", "wish", "use", "one", "native", "library", "interface", "onnx", "runtime", "tensorflow", "xgboost", "recommend", "reach", "developer", "library", "note", "model", "card", "reproducibility", "package", "require", "java", "part_NEG", "tribuo-all_NEG", "maven_NEG", "central_NEG", "deployment_NEG"]]
172969283;gauravk95;bubble-navigation;[[":party_popper:", "light-weight", "library", "easily", "make", "beautiful", "navigation", "bar", "ton", ":artist_palette:", "customization", "option"]]
210933087;open-telemetry;opentelemetry-java-instrumentation;[["get", "start", "•", "get", "involve", "•", "get", "touch"], ["contribute", "•", "scope"]]
127759486;Ramotion;android-ui-animation-components-and-libraries;[["curated", "list", "android", "library", "ui", "component", "custom", "animation", "develop", "ramotion", "fold", "cell", "material", "design", "expand", "content", "cell", "inspire", "fold", "paper", "material", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", "paper", "onboarding", "android", "library", "paper", "onboarding", "material", "design", "ui", "slider", "write", "java", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", "circle", "menu", "simple", "elegant", "ui", "menu", "circular", "layout", "material", "design", "animation", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", "direct", "select", "selection", "widget", "ethereal", "full-screen", "modal", "popup", "display", "available", "choice", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", "cardslider", "material", "design", "ui", "controller", "allow", "swipe", "card", "picture", "description", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", "expand", "collection", "expandingcollection", "material", "design", "card", "peek", "pop", "controller", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", "garland", "view", "garland", "view", "seamlessly", "transition", "multiple", "list", "content", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", "fluid", "slider", "slider", "widget", "popup", "bubble", "display", "precise", "value", "select", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", "navigation", "toolbar", "navigation", "toolbar", "kotlin", "slide-modeled", "ui", "navigation", "controller", "stay", "tune", "late", "update", ":gear:", "installation", "guide", "→", ":check_box_with_check:", "requirement", "→", ":card_index_dividers:", "check", "list", "ui", "library", ":page_facing_up:", "license", "android", "library", "release", "mit", "license", "see", "license", "license", "detail", "use", "open-source", "library", "project", "please", "make", "sure", "credit", "backlink", ":mobile_phone:", "get", "showroom", "app", "io", "give", "try", "try", "ui", "component", "like", "io", "app", "contact", "u", "interested"]]
202295008;HBiSoft;HBRecorder;[["lightweight", "screen", "audio", "recording", "android", "library", "require", "api", "level"], ["want", "thank", "library"]]
136825046;jaiselrahman;FilePicker;[["filepicker", "library", "android", "select", "multiple", "type", "file", "also", "capture", "image", "video"]]
162817691;MegatronKing;NetBare-Android;[["netbare", "，", "、", "、", "。", "netbarevpn", "，", "，", "（", "virtualgateway", "）", "。", "，", "，", "，", "netbare", "。"]]
127861007;shrikanth7698;Custom-Navigation-Drawer;[["smooth", "zoom-in", "zoom-out", "animation", "switch", "one", "fragment", "another"]]
116403104;uber;marmaray;[["note", "end", "end", "example", "component", "tie", "together", "please", "see", "com.uber.marmaray.common.job", "jsonhoodieingestionjob"], ["marmaray", "generic", "hadoop", "data", "ingestion", "dispersal", "framework", "library", "plug-in", "base", "framework", "build", "top", "hadoop", "ecosystem", "support", "add", "ingest", "data", "source", "disperse", "sink", "leverage", "power", "apache", "spark"], ["marmaray", "describe", "number", "abstraction", "support", "ingestion", "source", "sink", "describe", "high-level", "help", "developer", "understand", "architecture", "design", "overall", "system"], ["system", "canonically", "use", "ingest", "data", "hadoop", "data", "lake", "disperse", "data", "data", "lake", "online", "data", "store", "usually", "low", "latency", "semantics", "framework", "intentionally", "design", "however", "tightly_NEG", "couple_NEG", "particular_NEG", "use_NEG", "case_NEG", "move_NEG", "data_NEG", "source_NEG", "sink_NEG"], ["end-to-end", "job", "flow"], ["figure", "illustrate", "high", "level", "flow", "marmaray", "job", "orchestrate", "independent", "specific", "source", "sink"], ["process", "configuration", "define", "specific", "attribute", "source", "sink", "orchestrates", "every", "step", "next", "job", "include", "figure", "amount", "data", "need", "process", "e", "work", "unit", "apply", "fork", "function", "split", "raw", "data", "example", "valid", "error", "record", "convert", "data", "appropriate", "sink", "format", "end", "job", "metadata", "save", "update", "metadata", "manager", "metric", "report", "track", "progress"], ["following", "section", "give", "overview", "major", "component", "enable", "job", "flow", "previously", "illustrate"], ["architecture", "diagram", "illustrate", "fundamental", "building", "block", "abstraction", "marmaray", "enable", "overall", "job", "flow", "generic", "component", "facilitate", "ability", "add", "extension", "marmaray", "let", "support", "new", "source", "sink"], ["central", "component", "marmaray", "architecture", "call", "avropayload", "wrapper", "around", "avro", "genericrecord", "binary", "encoding", "format", "include", "relevant", "metadata", "data", "processing", "need"], ["one", "major", "benefit", "avro", "data", "genericrecord", "efficient", "memory", "network", "usage", "binary", "encode", "data", "send", "wire", "minimal", "schema", "overhead", "compare", "json", "use", "avro", "data", "run", "top", "spark", "architecture", "mean", "also", "take", "advantage", "spark", "data", "compression", "encryption", "feature", "benefit", "help", "spark", "job", "efficiently", "handle", "data", "large", "scale"], ["support", "any-source", "any-sink", "architecture", "require", "ingestion", "source", "define", "converter", "schema", "format", "avro", "dispersal", "sink", "define", "converter", "avro", "schema", "native", "sink", "data", "model", "e", "bytebuffers", "cassandra"], ["require", "converter", "either", "convert", "data", "avropayload", "format", "allow", "loose", "intentional", "coupling", "data", "model", "source", "associate", "transformation", "define", "source", "theoretically", "disperse", "supported", "sink", "since", "sink", "source-agnostic", "care", "data", "intermediate", "avropayload", "format"], ["central", "component", "architecture", "introduction", "concept", "term", "avropayload", "avropayload", "act", "wrapper", "around", "avro", "genericrecord", "binary", "encode", "format", "along", "relevant", "metadata", "data", "processing", "need", "one", "major", "benefit", "avro", "data", "genericrecord", "avro", "schema", "register", "spark", "data", "sent", "internode", "network", "transfer", "disk", "writes", "highly", "optimize", "use", "avro", "data", "run", "top", "spark", "architecture", "mean", "also", "take", "advantage", "spark", "data", "compression", "encryption", "feature", "benefit", "factor", "heavily", "help", "spark", "job", "handle", "data", "large", "scale", "efficiently", "avro", "include", "schema", "specify", "structure", "data", "encode", "also", "support", "schema", "evolution", "large", "data", "file", "take", "advantage", "record", "encode", "schema", "schema", "need", "define", "file", "reduce", "overhead", "support", "any-source", "any-sink", "architecture", "require", "ingestion", "source", "define", "converter", "schema", "format", "avro", "dispersal", "sink", "define", "converter", "avro", "schema", "native", "sink", "data", "model", "e", "bytebuffers", "cassandra"], ["allow", "loose", "intentional", "coupling", "data", "model", "source", "associate", "transformation", "define", "theoretically", "disperse", "support", "sink", "since", "sink", "source", "agnostic", "care", "data", "intermediate", "avropayload", "format"], ["primary", "function", "ingestion", "dispersal", "job", "perform", "transformation", "input", "record", "source", "ensure", "desired", "format", "write", "data", "destination", "sink", "marmaray", "allow", "job", "chain", "converter", "together", "perform", "multiple", "transformation", "need", "potential", "also", "write", "multiple", "sink"], ["secondary", "critical", "function", "dataconverters", "produce", "error", "record", "every", "transformation", "data", "ingest", "hadoop", "data", "lake", "critical", "data", "conforms", "schema", "analytical", "purpose", "data", "malformed", "miss", "require", "field", "otherwise", "deem", "issue", "filter", "write", "error", "table", "ensure", "high", "level", "data", "quality", "hadoop", "data", "lake", "functionality", "abstract", "expose", "convert", "method", "user", "convert", "act", "single", "piece", "datum", "input", "schema", "format", "one", "following", "return", "output", "record", "desired", "output", "schema", "format", "write", "input", "record", "error", "table", "error", "message", "useful", "metadata", "discard", "record"], ["use", "kafka", "hudi", "hive", "ingestion", "case", "use", "converter"], ["kafkasourcedataconverter", "convert", "kafka", "message", "byte", "genericrecord", "wrap", "avropayload", "describe", "earlier", "record", "send", "data", "lake", "ingestion", "hoodiesinkdataconverter", "convert", "genericrecord", "wrap", "avropayload", "receive", "data", "lake", "hoodierecord", "need", "insertion", "hoodie", "storage", "system"], ["error", "table", "write", "dataconverters", "describe", "previous", "section", "main", "purpose", "error", "table", "enable", "easy", "debugging", "job", "reject", "record", "backward_NEG", "compatible_NEG", "schema_NEG", "change_NEG", "since_NEG", "error_NEG", "data_NEG", "potentially_NEG", "sensitive_NEG", "user_NEG", "information_NEG", "control_NEG", "access_NEG", "error_NEG", "table_NEG", "owner_NEG", "table_NEG", "level_NEG", "addition", "owner", "fix", "data", "ensure", "schema", "conform", "push", "data", "back", "pipeline", "successfully", "ingest"], ["marmaray", "move", "data", "mini-batches", "configurable", "size", "order", "calculate", "amount", "data", "process", "introduce", "concept", "workunitcalculator", "high", "level", "work", "unit", "calculator", "look", "type", "input", "source", "previously", "store", "checkpoint", "calculate", "next", "work", "unit", "batch", "work", "example", "work", "unit", "would", "offset", "range", "kafka", "collection", "hdfs", "file", "hive", "hdfs", "source"], ["calculate", "next", "batch", "data", "process", "work", "unit", "also", "take", "account", "throttle", "information", "example", "include", "maximum", "amount", "data", "read", "number", "message", "read", "kafka", "configurable", "per", "use", "case", "give", "maximum", "flexibility", "ensure", "work", "unit", "appropriately", "size", "especially", "amount", "data", "increase", "scale", "overwhelm_NEG", "source_NEG", "sink_NEG", "system_NEG"], ["workunitcalculator", "return", "iworkcalculatorresult", "include", "list", "work", "unit", "process", "current", "batch", "well", "new", "checkpoint", "state", "job", "succeed", "process", "input", "batch", "also", "add", "functionality", "calculate", "cost", "execution", "work", "unit", "chargeback", "purpose", "useful", "user", "define", "various", "method", "compute", "cost", "use", "number", "record", "size", "total", "record", "spark", "executor", "effective", "execution", "time", "etc", "allow", "multiple", "ingestion", "single", "run", "e", "multiple", "kafka", "topic", "ingest", "single", "spark", "job", "run", "use", "separate", "topic", "specific", "dag", "per", "topic", "level", "execution", "time", "help", "differentiate", "execution", "cost", "topic"], ["marmaray", "job", "need", "persistent", "store", "know", "metadata", "manager", "store", "job", "level", "metadata", "information", "job", "update", "state", "execution", "job", "replace", "old", "save", "state", "current", "execution", "job", "successful", "otherwise", "modification", "state", "reject", "use", "store", "checkpoint", "information", "partition", "offset", "case", "kafka", "average", "record", "size", "average", "number", "message", "etc", "metadata", "store", "design", "generic", "however", "store", "relevant", "metric", "useful", "track", "describe", "collect", "status", "job", "depend", "use", "case", "user", "need"], ["job", "begin", "execution", "memory", "copy", "current", "metadata", "create", "share", "appropriate", "job", "component", "need", "update", "in-memory", "copy", "job", "execution", "job", "fail", "memory", "copy", "discard", "ensure", "next", "run", "start", "previously", "save", "state", "last", "successful", "run", "job", "succeed", "in-memory", "copy", "save", "persistent", "store", "since", "metadata", "manager", "in-memory", "copy", "limitation", "amount", "metadata", "job", "store"], ["main", "purpose", "forkoperator", "split", "input", "stream", "record", "multiple", "output", "stream", "canonical", "use", "case", "input", "stream", "valid", "error", "record", "appropriately", "handle", "separate", "independent", "manner"], ["internal", "execution", "engine", "spark", "performs", "operation", "manner", "lazy-evaluation", "unless", "action", "perform", "count", "foreach", "etc", "data_NEG", "actually_NEG", "read_NEG", "forkoperator", "invent", "avoid", "re-execution", "input", "transformation", "well", "re-reading", "data", "source", "would", "expensive"], ["provided", "forkfunction", "use", "forkoperator", "tag", "datum", "valid", "error", "annotation", "forkoperators", "call", "data", "converter", "job", "execution", "user", "filter", "get", "desired", "collection", "tagged", "record", "record", "persist", "spark", "avoid", "re-read", "raw", "input", "re-apply", "transformation", "filtering", "default", "currently", "use", "disk_only", "persistence", "avoid", "memory", "overhead", "pressure", "component", "use", "dataconverters", "split", "input", "stream", "stream", "output", "error", "use", "split", "stream", "overlap", "record", "desire", "example", "could", "decide", "split", "input", "stream", "integer", "even", "number", "stream", "odd", "number", "stream", "multiple", "stream"], ["jobdag", "component", "orchestrates", "perform", "actual", "execution", "job", "following", "initialize", "metadatamanager", "checkpoint", "information", "retrieve", "read", "input", "record", "isource", "create", "rdd", "hand", "rdd", "isink", "write", "data", "destination", "storage", "system", "persists", "update", "metadata", "checkpoint", "information", "metadatamanager", "jobdag", "execution", "succeed", "report", "status", "job", "metric"], ["jobmanager", "responsible", "run", "multiple", "jobdags", "example", "jobdag", "correspond", "topic", "kafka", "ingest", "n", "number", "jobdags", "run", "instead", "group", "together", "multiple", "jobdags", "single", "logical", "job", "share", "sparkcontext", "resource", "jobmanager", "responsible", "manage", "one", "jobdags", "configure", "run", "certain", "number", "parallel", "result", "much", "good", "resource", "utilization", "since", "currently_NEG", "take_NEG", "advantage_NEG", "spark_NEG", "ability_NEG", "dynamically_NEG", "allocate_NEG", "resource_NEG", "ordering", "job", "define", "ensure", "long", "run", "job", "high", "priority", "job", "get", "resource", "first", "jobmanager", "also", "handle", "report", "job", "success", "metric", "maintain", "register", "reporter", "report", "various", "metric"], ["isource", "contain", "necessary", "information", "read", "source", "data", "appropriate", "requested", "work", "unit", "isink", "contain", "necessary", "information", "write", "sink", "example", "cassandra", "sink", "would", "contain", "information", "cluster", "table", "partition", "key", "cluster", "key", "data", "reside", "kafka", "source", "would", "contain", "information", "topic", "name", "maximum", "message", "read", "cluster", "information", "offset", "initialization", "strategy", "etc"]]
